Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
13.882634943977331,,,,,,,,,0.07297280977641264,8.484674796759602,,,,,,,,
13.901172577501706,,,,,,,,,0.07317922589869329,8.474679766940119,,,,,,,,
13.919734964529876,,,,,,,,,0.07338622590441866,8.464696511363426,,,,,,,,
13.938322138115451,,,,,,,,,0.07359381144520317,8.45472501615936,,,,,,,,
13.956934131356197,,,,,,,,,0.07380198417733336,8.44476526747408,,,,,,,,
13.97557097739407,,,,,,,,,0.07401074576178077,8.434817251470074,,,,,,,,
13.994232709415282,,,,,,,,,0.07422009786421531,8.424880954326131,,,,,,,,
14.012919360650356,,,,,,,,,0.07443004215501846,8.414956362237316,,,,,,,,
14.03163096437419,,,,,,,,,0.07464058030929671,8.405043461414959,,,,,,,,
14.050367553906112,,,,,,,,,0.07485171400689489,8.395142238086638,,,,,,,,
14.069129162609945,,,,,,,,,0.07506344493240953,8.38525267849615,,,,,,,,
14.087915823894063,,,,,,,,,0.07527577477520234,8.375374768903495,,,,,,,,
14.106727571211445,,,,,,,,,0.07548870522941367,8.36550849558486,,,,,,,,
14.12556443805975,,,,,,,,,0.07570223799397606,8.355653844832608,,,,,,,,
14.144426457981355,,,,,,,,,0.07591637477262775,8.345810802955237,,,,,,,,
14.163313664563443,,,,,,,,,0.07613111727392638,8.335979356277374,,,,,,,,
14.182226091438022,,,,,,,,,0.07634646721126231,8.326159491139771,,,,,,,,
14.201163772282028,,,,,,,,,0.07656242630287276,8.316351193899258,,,,,,,,
14.220126740817363,,,,,,,,,0.07677899627185517,8.306554450928735,,,,,,,,
14.239115030810957,,,,,,,,,0.07699617884618108,8.296769248617162,,,,,,,,
14.258128676074826,,,,,,,,,0.07721397575870992,8.28699557336953,,,,,,,,
14.27716771046614,,,,,,,,,0.07743238874720274,8.277233411606844,,,,,,,,
14.296232167887277,,,,,,,,,0.07765141955433622,8.267482749766105,,,,,,,,
14.315322082285887,,,,,,,,,0.0778710699277165,8.257743574300294,,,,,,,,
14.334437487654945,,,,,,,,,0.078091341619893,8.248015871678351,,,,,,,,
14.353578418032827,,,,,,,,,0.07831223638837267,8.23829962838515,,,,,,,,
14.372744907503357,,,,,,,,,0.0785337559956339,8.22859483092149,,,,,,,,
14.39193699019585,,,,,,,,,0.07875590220914024,8.21890146580408,,,,,,,,
14.411154700285243,,,,,,,,,0.07897867680135534,8.209219519565488,,,,,,,,
14.430398071992057,,,,,,,,,0.07920208154975605,8.199548978754182,,,,,,,,
14.449667139582534,,,,,,,,,0.07942611823684742,8.189889829934446,,,,,,,,
14.46896193736867,,,,,,,,,0.07965078865017655,8.180242059686405,,,,,,,,
14.488282499708271,,,,,,,,,0.07987609458234692,8.170605654605989,,,,,,,,
14.507628861005031,,,,,,,,,0.08010203783103267,8.160980601304923,,,,,,,,
14.527001055708574,,,,,,,,,0.08032862019899302,8.151366886410699,,,,,,,,
14.546399118314532,,,,,,,,,0.08055584349408657,8.141764496566557,,,,,,,,
14.565823083364595,,,,,,,,,0.08078370952928576,8.132173418431487,,,,,,,,
14.585272985446577,,,,,,,,,0.08101222012269137,8.12259363868018,,,,,,,,
14.604748859194483,,,,,,,,,0.08124137709754692,8.113025144003025,,,,,,,,
14.624250739288566,,,,,,,,,0.08147118228225347,8.1034679211061,,,,,,,,
14.64377866045537,,,,,,,,,0.08170163751038365,8.09392195671114,,,,,,,,
14.663332657467826,,,,,,,,,0.081932744620697,8.084387237555518,,,,,,,,
14.6829127651453,,,,,,,,,0.08216450545715422,8.074863750392227,,,,,,,,
14.702519018353644,,,,,,,,,0.08239692186893195,8.065351481989877,,,,,,,,
14.72215145200527,,,,,,,,,0.08262999571043755,8.055850419132655,,,,,,,,
14.74181010105921,,,,,,,,,0.08286372884132391,8.046360548620317,,,,,,,,
14.761495000521174,,,,,,,,,0.08309812312650423,8.036881857268177,,,,,,,,
14.78120618544362,,,,,,,,,0.08333318043616696,8.027414331907071,,,,,,,,
14.800943690925807,,,,,,,,,0.08356890264579067,8.017957959383352,,,,,,,,
14.820707552113868,,,,,,,,,0.08380529163615909,8.008512726558871,,,,,,,,
14.840497804200862,,,,,,,,,0.08404234929337605,7.999078620310953,,,,,,,,
14.860314482426842,,,,,,,,,0.08428007750888053,7.989655627532379,,,,,,,,
14.88015762207893,,,,,,,,,0.08451847817946188,7.980243735131373,,,,,,,,
14.900027258491336,,,,,,,,,0.08475755320727457,7.970842930031591,,,,,,,,
14.919923427045486,,,,,,,,,0.08499730449985392,7.961453199172076,,,,,,,,
14.939846163170035,,,,,,,,,0.08523773397013097,7.952074529507264,,,,,,,,
14.959795502340949,,,,,,,,,0.0854788435364477,7.942706908006965,,,,,,,,
14.979771480081563,,,,,,,,,0.08572063512257258,7.933350321656329,,,,,,,,
14.999774131962653,,,,,,,,,0.08596311065771574,7.924004757455841,,,,,,,,
15.019803493602486,,,,,,,,,0.08620627207654442,7.914670202421305,,,,,,,,
15.039859600666896,,,,,,,,,0.08645012131919841,7.905346643583813,,,,,,,,
15.059942488869337,,,,,,,,,0.08669466033130548,7.896034067989736,,,,,,,,
15.080052193970955,,,,,,,,,0.08693989106399695,7.886732462700709,,,,,,,,
15.10018875178065,,,,,,,,,0.08718581547392332,7.877441814793604,,,,,,,,
15.12035219815513,,,,,,,,,0.08743243552326971,7.868162111360517,,,,,,,,
