Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
14.449667139582534,,,,,,,,,,0.05934599332080142,7.5337387796911095,,,,,,,
14.46896193736867,,,,,,,,,,0.05954289062077429,7.519532075534751,,,,,,,
14.488282499708271,,,,,,,,,,0.059740441183833155,7.5053521615882595,,,,,,,
14.507628861005031,,,,,,,,,,0.059938647177365016,7.491198987332151,,,,,,,
14.527001055708574,,,,,,,,,,0.06013751077594792,7.47707250234221,,,,,,,
14.546399118314532,,,,,,,,,,0.060337034161374564,7.462972656289309,,,,,,,
14.565823083364595,,,,,,,,,,0.06053721952267651,7.448899398939226,,,,,,,
14.585272985446577,,,,,,,,,,0.06073806905614794,7.434852680152469,,,,,,,
14.604748859194483,,,,,,,,,,0.06093958496536989,7.420832449884097,,,,,,,
14.624250739288566,,,,,,,,,,0.061141769461234556,7.406838658183536,,,,,,,
14.64377866045537,,,,,,,,,,0.06134462476196912,7.392871255194418,,,,,,,
14.663332657467826,,,,,,,,,,0.06154815309316055,7.37893019115438,,,,,,,
14.6829127651453,,,,,,,,,,0.06175235668777987,7.365015416394901,,,,,,,
14.702519018353644,,,,,,,,,,0.0619572377862065,7.351126881341124,,,,,,,
14.72215145200527,,,,,,,,,,0.06216279863625309,7.337264536511675,,,,,,,
14.74181010105921,,,,,,,,,,0.06236904149318994,7.323428332518493,,,,,,,
14.761495000521174,,,,,,,,,,0.06257596861976987,7.309618220066646,,,,,,,
14.78120618544362,,,,,,,,,,0.06278358228625311,7.29583414995416,,,,,,,
14.800943690925807,,,,,,,,,,0.06299188477043201,7.282076073071847,,,,,,,
14.820707552113868,,,,,,,,,,0.06320087835765628,7.268343940403124,,,,,,,
14.840497804200862,,,,,,,,,,0.0634105653408578,7.254637703023839,,,,,,,
14.860314482426842,,,,,,,,,,0.06362094802057602,7.240957312102102,,,,,,,
14.88015762207893,,,,,,,,,,0.06383202870498308,7.2273027188981,,,,,,,
14.900027258491336,,,,,,,,,,0.06404380970990893,7.21367387476395,,,,,,,
14.919923427045486,,,,,,,,,,0.06425629335886723,7.200070731143483,,,,,,,
14.939846163170035,,,,,,,,,,0.06446948198308043,7.186493239572106,,,,,,,
14.959795502340949,,,,,,,,,,0.06468337792150546,7.172941351676617,,,,,,,
14.979771480081563,,,,,,,,,,0.06489798352085949,7.159415019175033,,,,,,,
14.999774131962653,,,,,,,,,,0.0651133011356455,7.145914193876418,,,,,,,
15.019803493602486,,,,,,,,,,0.06532933312817829,7.132438827680713,,,,,,,
15.039859600666896,,,,,,,,,,0.06554608186861025,7.118988872578561,,,,,,,
15.059942488869337,,,,,,,,,,0.06576354973495747,7.105564280651143,,,,,,,
15.080052193970955,,,,,,,,,,0.06598173911312576,7.0921650040699955,,,,,,,
15.10018875178065,,,,,,,,,,0.0662006523969369,7.0787909950968535,,,,,,,
15.12035219815513,,,,,,,,,,0.0664202919881548,7.065442206083471,,,,,,,
15.140542568999,,,,,,,,,,0.06664066029651201,7.05211858947145,,,,,,,
15.16075990026478,,,,,,,,,,0.06686175973973581,7.038820097792093,,,,,,,
15.181004227953025,,,,,,,,,,0.06708359274357528,7.025546683666197,,,,,,,
15.201275588112347,,,,,,,,,,0.06730616174182742,7.012298299803914,,,,,,,
15.221574016839503,,,,,,,,,,0.06752946917636421,6.999074899004565,,,,,,,
15.241899550279445,,,,,,,,,,0.06775351749715905,6.985876434156488,,,,,,,
15.262252224625389,,,,,,,,,,0.067978309162314,6.972702858236856,,,,,,,
15.282632076118885,,,,,,,,,,0.06820384663808644,6.959554124311517,,,,,,,
15.303039141049872,,,,,,,,,,0.06843013239891634,6.946430185534825,,,,,,,
15.32347345575675,,,,,,,,,,0.06865716892745333,6.933330995149472,,,,,,,
15.343935056626442,,,,,,,,,,0.06888495871458389,6.920256506486322,,,,,,,
15.364423980094456,,,,,,,,,,0.06911350425945881,6.907206672964248,,,,,,,
15.384940262644957,,,,,,,,,,0.06934280806952042,6.894181448089961,,,,,,,
15.405483940810834,,,,,,,,,,0.06957287266053042,6.881180785457838,,,,,,,
15.426055051173732,,,,,,,,,,0.0698037005565969,6.868204638749785,,,,,,,
15.446653630364171,,,,,,,,,,0.0700352942902027,6.855252961735037,,,,,,,
15.467279715061576,,,,,,,,,,0.07026765640223284,6.8423257082700095,,,,,,,
15.48793334199435,,,,,,,,,,0.0705007894420024,6.829422832298138,,,,,,,
15.508614547939938,,,,,,,,,,0.07073469596728454,6.8165442878497045,,,,,,,
15.5293233697249,,,,,,,,,,0.07096937854433867,6.803690029041682,,,,,,,
15.550059844224961,,,,,,,,,,0.07120483974793831,6.790860010077562,,,,,,,
15.570824008365097,,,,,,,,,,0.07144108216139974,6.7780541852472025,,,,,,,
15.591615899119585,,,,,,,,,,0.07167810837660996,6.765272508926654,,,,,,,
15.612435553512073,,,,,,,,,,0.07191592099405539,6.752514935578006,,,,,,,
15.633283008615658,,,,,,,,,,0.07215452262285035,6.739781419749213,,,,,,,
15.654158301552908,,,,,,,,,,0.07239391588076531,6.727071916073963,,,,,,,
15.675061469496017,,,,,,,,,,0.07263410339425658,6.714386379271457,,,,,,,
15.69599254966676,,,,,,,,,,0.07287508779849383,6.701724764146317,,,,,,,
15.716951579336648,,,,,,,,,,0.07311687173739,6.689087025588375,,,,,,,
15.737938595826948,,,,,,,,,,0.07335945786362998,6.676473118572533,,,,,,,
15.75895363650877,,,,,,,,,,0.07360284883869955,6.663882998158598,,,,,,,
15.779996738803117,,,,,,,,,,0.07384704733291489,6.651316619491125,,,,,,,
15.80106794018097,,,,,,,,,,0.07409205602545156,6.638773937799252,,,,,,,
15.822167278163336,,,,,,,,,,0.07433787760437421,6.626254908396547,,,,,,,
15.843294790321336,,,,,,,,,,0.07458451476666578,6.613759486680843,,,,,,,
